full_name,selling_price,year,km_driven,fuel_type,mileage,max_power,company
Mahindra XUV500 W8 2WD,825000.0,2013.0,182340.0,Diesel,15.1,140.0,Mahindra
Ford Ecosport 1.5 Ti VCT AT Titanium,800000.0,2015.0,60172.0,Petrol,16.5,110.0,Ford
Hyundai Verna 1.6 SX,500000.0,2013.0,66000.0,Diesel,22.32,126.32,Hyundai
Hyundai i20 Sportz Plus Diesel,900000.0,2019.0,47527.0,Diesel,22.54,88.76,Hyundai
Hyundai Grand i10 Sportz,390000.0,2015.0,64000.0,Petrol,18.9,82.0,Hyundai
Hyundai Santro Xing GLS,398000.0,2013.0,28054.0,Petrol,17.92,62.1,Hyundai
Chevrolet Sail Hatchback LT ABS,400000.0,2013.0,60000.0,Diesel,22.1,76.9,Chevrolet
Maruti Gypsy King Hard Top BSII,351000.0,2000.0,28456.0,Petrol,14.8,80.0,Maruti
Hyundai Xcent 1.2 CRDi S,550000.0,2018.0,33000.0,Diesel,25.4,73.97,Hyundai
Honda Mobilio S i VTEC,300000.0,2015.0,50000.0,Petrol,17.3,117.3,Honda
Maruti Ritz LDi,200000.0,2010.0,120000.0,Diesel,21.1,73.9,Maruti
Mahindra Scorpio 2.6 CRDe,310000.0,2007.0,75823.0,Diesel,10.5,120.0,Mahindra
Mahindra XUV500 AT W10 1.99 mHawk,1275000.0,2016.0,56500.0,Diesel,16.0,140.0,Mahindra
Toyota Fortuner 2016-2021 2.8 2WD MT BSIV,2700000.0,2018.0,70000.0,Diesel,14.24,174.5,Toyota
Mahindra XUV500 W11 BSIV,1550000.0,2018.0,40328.0,Diesel,15.1,152.87,Mahindra
Volkswagen Jetta 2.0L TDI Comfortline,480000.0,2013.0,130000.0,Diesel,19.33,138.03,Volkswagen
Hyundai Verna SX CRDi AT,580000.0,2012.0,91462.0,Diesel,19.08,126.32,Hyundai
Maruti Swift Dzire VDI,750000.0,2018.0,32000.0,Diesel,28.4,74.02,Maruti
Ford Ecosport 1.5 DV5 MT Titanium Optional,575000.0,2013.0,81000.0,Diesel,22.7,89.84,Ford
Maruti Omni 5 Seater BSIV,250000.0,2012.0,49000.0,Petrol,14.0,35.0,Maruti
Hyundai Creta 1.6 SX Automatic Diesel,1550000.0,2019.0,10000.0,Diesel,17.6,126.2,Hyundai
Hyundai i10 Magna,280000.0,2012.0,54943.0,Petrol,20.36,78.9,Hyundai
Maruti Wagon R LX DUO BSIII,160000.0,2009.0,64000.0,LPG,17.3,57.5,Maruti
Tata Safari 2005-2017 DICOR 2.2 EX 4x2 BS IV,285000.0,2012.0,80000.0,Diesel,13.93,138.03,Tata
Nissan Micra Diesel XV Premium,325000.0,2011.0,79000.0,Diesel,23.08,63.1,Nissan
Maruti Alto K10 VXI,385000.0,2017.0,25884.0,Petrol,23.95,67.05,Maruti
Ford Figo Diesel ZXI,395000.0,2013.0,76000.0,Diesel,20.0,68.0,Ford
BMW 5 Series 530d,1698999.9999999998,2011.0,136000.0,Diesel,16.2,235.0,BMW
Maruti Baleno Delta,640000.0,2019.0,14000.0,Petrol,21.01,81.8,Maruti
Honda BRV i-VTEC V MT,1100000.0,2018.0,100000.0,Petrol,15.4,117.3,Honda
Mahindra Bolero SLX 2WD,625000.0,2014.0,120000.0,Diesel,13.6,63.0,Mahindra
Honda City i VTEC VX Option,850000.0,2017.0,71000.0,Petrol,17.8,117.3,Honda
Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,1950000.0,2016.0,68194.0,Diesel,11.36,171.5,Toyota
Tata Indigo LS,114999.99999999999,2004.0,80000.0,Diesel,16.1,70.0,Tata
Tata Nexon 1.5 Revotorq XZ Plus,889000.0,2018.0,80000.0,Diesel,21.5,108.5,Tata
Hyundai i10 Magna 1.2,320000.0,2010.0,52221.0,Petrol,20.36,78.9,Hyundai
BMW X3 xDrive20d,1850000.0,2012.0,80000.0,Diesel,16.09,184.0,BMW
Ford Freestyle Titanium Plus Diesel BSIV,771000.0,2018.0,25000.0,Diesel,24.4,98.63,Ford
Volkswagen Polo 2015-2019 1.5 TDI Highline,599000.0,2016.0,98000.0,Diesel,20.14,88.0,Volkswagen
Hyundai i20 Magna Plus BSIV,675000.0,2018.0,26000.0,Petrol,18.6,81.86,Hyundai
BMW X5 xDrive 30d,3500000.0,2015.0,70000.0,Diesel,15.3,258.0,BMW
Mahindra Bolero 2011-2019 Plus Non AC BSIV PS,400000.0,2015.0,120000.0,Diesel,15.96,63.0,Mahindra
Hyundai Grand i10 1.2 CRDi Era,375000.0,2017.0,46139.0,Diesel,24.0,73.97,Hyundai
Jaguar XF 2.2 Litre Executive,2400000.0,2015.0,60000.0,Diesel,16.36,187.7,Jaguar
Hyundai i20 Asta Option BSIV,735000.0,2019.0,12000.0,Petrol,18.6,81.86,Hyundai
Mahindra Bolero 2011-2019 SLX,650000.0,2015.0,61440.0,Diesel,15.96,62.1,Mahindra
Ford Figo 1.5D Titanium MT,595000.0,2016.0,61706.0,Diesel,25.83,99.0,Ford
Tata Tiago 1.2 Revotron XZ,500000.0,2019.0,6500.0,Petrol,23.84,84.0,Tata
Mahindra XUV500 W8 4WD,760000.0,2013.0,72423.0,Diesel,15.1,140.0,Mahindra
Hyundai Verna 1.6 SX,520000.0,2013.0,90000.0,Diesel,22.32,126.32,Hyundai
Tata Indica Vista Aqua 1.4 TDI,130000.0,2010.0,90000.0,Diesel,17.0,71.0,Tata
Hyundai i20 1.4 Asta,725000.0,2018.0,60000.0,Diesel,22.54,88.73,Hyundai
Mercedes-Benz GLE Class 350d,5000000.0,2017.0,55000.0,Diesel,11.57,254.79,Mercedes-Benz
Maruti Baleno Alpha 1.2,629000.0,2015.0,43642.0,Petrol,21.4,83.1,Maruti
Maruti Alto 800 VXI,265000.0,2014.0,56000.0,Petrol,22.74,47.3,Maruti
Toyota Innova 2.5 VX (Diesel) 7 Seater,1299000.0,2015.0,82000.0,Diesel,12.99,100.6,Toyota
Maruti Alto K10 VXI,315000.0,2014.0,60000.0,Petrol,23.95,67.05,Maruti
Honda City i-DTEC VX,850000.0,2017.0,91000.0,Diesel,25.6,97.9,Honda
Porsche Cayenne Diesel,4200000.0,2012.0,87000.0,Diesel,15.15,240.0,Porsche
Mahindra XUV500 W8 2WD,800000.0,2012.0,100000.0,Diesel,15.1,140.0,Mahindra
Maruti Swift Dzire ZXI 1.2 BS IV,650000.0,2018.0,12500.0,Petrol,22.0,81.8,Maruti
Mahindra TUV 300 T6,650000.0,2016.0,88000.0,Diesel,18.49,100.0,Mahindra
Honda Amaze VX i-DTEC,484999.99999999994,2014.0,78000.0,Diesel,25.8,98.6,Honda
Volkswagen Polo Diesel Comfortline 1.2L,300000.0,2012.0,60000.0,Diesel,22.07,73.9,Volkswagen
Maruti Vitara Brezza ZDi Plus,950000.0,2017.0,30000.0,Diesel,24.3,88.5,Maruti
Toyota Innova 2.5 V Diesel 8-seater,1375000.0,2015.0,78000.0,Diesel,12.8,102.0,Toyota
Mitsubishi Lancer 2.0 LXd,160000.0,2006.0,90000.0,Diesel,14.8,68.0,Mitsubishi
Hyundai Creta 1.6 CRDi SX,1025000.0,2016.0,85204.0,Diesel,19.67,126.2,Hyundai
Maruti Swift VDI Optional,620000.0,2017.0,100000.0,Diesel,25.2,74.0,Maruti
Tata Tigor 1.05 Revotorq XZ,600000.0,2017.0,95000.0,Diesel,24.7,69.0,Tata
Tata Nano Cx BSIII,110000.00000000001,2012.0,13000.0,Petrol,25.4,38.0,Tata
Maruti Baleno Delta Automatic,625000.0,2016.0,48000.0,Petrol,21.4,83.1,Maruti
Mahindra Xylo D4,340000.0,2015.0,185000.0,Diesel,14.95,93.7,Mahindra
Ford Figo Diesel ZXI,220000.00000000003,2012.0,90000.0,Diesel,20.0,68.0,Ford
Maruti SX4 S Cross DDiS 200 Sigma Option,600000.0,2016.0,83000.0,Diesel,15.0,88.5,Maruti
Fiat Linea T Jet Emotion,400000.0,2014.0,50000.0,Petrol,15.7,112.4,Fiat
Hyundai Verna CRDi 1.6 SX,844999.9999999999,2017.0,40500.0,Diesel,22.0,126.2,Hyundai
Maruti Swift VXI,550000.0,2018.0,40000.0,Petrol,21.21,81.8,Maruti
Hyundai Creta 1.6 SX Diesel,1310000.0,2018.0,19000.0,Diesel,20.5,126.2,Hyundai
Hyundai Grand i10 CRDi Sportz,450000.0,2014.0,33700.0,Diesel,24.0,70.0,Hyundai
Mahindra Scorpio VLX 2WD BSIII,695000.0,2012.0,89000.0,Diesel,12.05,120.0,Mahindra
Mahindra Bolero 2011-2019 SLX,450000.0,2013.0,108875.0,Diesel,15.96,62.1,Mahindra
Hyundai EON Magna Plus,310000.0,2013.0,28000.0,Petrol,21.1,55.2,Hyundai
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,669000.0,2019.0,35166.0,Petrol,18.9,81.86,Hyundai
Jeep Compass 2.0 Sport Plus BSIV,1750000.0,2019.0,13500.0,Diesel,17.1,170.0,Jeep
Chevrolet Beat Diesel LS,165000.0,2011.0,64000.0,Diesel,25.44,57.6,Chevrolet
Tata Tigor 1.05 Revotorq XZ Option,700000.0,2018.0,30000.0,Diesel,24.7,69.0,Tata
Mahindra Scorpio S10 7 Seater,1240000.0,2016.0,65273.0,Diesel,15.4,120.0,Mahindra
Maruti Ciaz 1.4 Alpha,775000.0,2018.0,36000.0,Petrol,20.73,91.1,Maruti
Maruti Swift Dzire VDI,550000.0,2015.0,70000.0,Diesel,26.59,74.0,Maruti
Maruti Swift VXI,610000.0,2018.0,7000.0,Petrol,22.0,81.8,Maruti
Maruti Ritz LDi,475000.0,2016.0,70000.0,Diesel,23.2,73.94,Maruti
Maruti Wagon R VXI 1.2 BSIV,340000.0,2015.0,70000.0,Petrol,21.5,81.8,Maruti
Tata Indigo LS TDI BSIII,200000.0,2010.0,120000.0,Diesel,19.09,69.0,Tata
Maruti Ciaz VXi Plus,495000.0,2016.0,67248.0,Petrol,20.73,91.1,Maruti
Volkswagen Polo 2015-2019 1.2 MPI Highline Plus,690000.0,2018.0,58000.0,Petrol,16.2,74.0,Volkswagen
Toyota Innova Crysta 2016-2020 2.4 VX MT 8S BSIV,1560000.0,2017.0,120000.0,Diesel,13.68,147.8,Toyota
Maruti Ertiga VDI,835000.0,2017.0,51000.0,Diesel,25.47,88.5,Maruti
Ford Figo Diesel EXI,409999.99999999994,2013.0,59000.0,Diesel,20.0,68.05,Ford
Mahindra Bolero Power Plus Plus AC BSIV PS,600000.0,2015.0,120000.0,Diesel,15.96,63.0,Mahindra
Honda Amaze S Diesel BSIV,545000.0,2015.0,48000.0,Diesel,27.4,98.63,Honda
Maruti Omni 8 Seater BSII,160000.0,2012.0,90000.0,Petrol,19.7,35.0,Maruti
Maruti Wagon R LXI DUO BSIII,150000.0,2009.0,100000.0,LPG,17.3,57.5,Maruti
Maruti Swift Dzire LDI,409999.99999999994,2015.0,123273.0,Diesel,26.59,74.0,Maruti
Hyundai Creta 1.6 SX Option,1100000.0,2017.0,32500.0,Petrol,15.8,121.3,Hyundai
Maruti Alto LX BSIII,150000.0,2006.0,103000.0,Petrol,19.7,46.3,Maruti
Mahindra Bolero 2011-2019 ZLX,550000.0,2014.0,78000.0,Diesel,15.96,62.1,Mahindra
Nissan Micra Active XV,280000.0,2015.0,60000.0,Petrol,19.69,67.04,Nissan
Renault KWID 1.0 RXL,310000.0,2017.0,50000.0,Petrol,23.01,67.0,Renault
Maruti Alto K10 2010-2014 VXI,235000.0,2011.0,62900.0,Petrol,20.92,67.1,Maruti
Maruti Vitara Brezza ZDi AMT,1035000.0,2019.0,19000.0,Diesel,24.3,88.5,Maruti
BMW 3 Series 320d Sedan,999000.0,2010.0,141000.0,Diesel,16.07,181.0,BMW
Renault Duster 110PS Diesel RxL,690000.0,2015.0,70000.0,Diesel,19.01,108.45,Renault
Audi Q3 35 TDI Quattro Premium Plus,1425000.0,2013.0,104000.0,Diesel,15.73,174.33,Audi
Maruti Wagon R AMT VXI Plus,484999.99999999994,2017.0,19000.0,Petrol,20.51,67.0,Maruti
Tata Indigo CR4,250000.0,2012.0,70000.0,Diesel,23.57,70.0,Tata
Hyundai Creta 1.4 E Plus,999000.0,2018.0,25000.0,Diesel,22.1,88.7,Hyundai
Maruti Wagon R VXI,375000.0,2014.0,27894.0,Petrol,21.79,67.05,Maruti
Hyundai Verna 1.6 SX,620000.0,2013.0,50000.0,Diesel,22.32,126.32,Hyundai
Ford Ecosport 2015-2021 1.5 Diesel Ambiente BSIV,740000.0,2018.0,74000.0,Diesel,23.0,98.96,Ford
Honda Amaze S i-VTEC,685000.0,2019.0,4387.0,Petrol,17.8,86.7,Honda
Tata Indica Vista TDI LS,200000.0,2013.0,90000.0,Diesel,19.4,70.0,Tata
Maruti Ertiga VDI,770000.0,2015.0,44000.0,Diesel,20.77,88.76,Maruti
Audi Q3 30 TDI Premium FWD,3050000.0,2018.0,20500.0,Diesel,18.51,147.51,Audi
Hyundai Creta 1.6 CRDi SX,1100000.0,2017.0,116589.0,Diesel,19.67,126.2,Hyundai
Maruti Swift Dzire VXI 1.2 BS IV,630000.0,2018.0,35000.0,Petrol,22.0,81.8,Maruti
Honda City 1.5 S MT,625000.0,2016.0,70900.0,Petrol,17.0,118.0,Honda
Hyundai Xcent 1.2 VTVT SX,550000.0,2017.0,60000.0,Petrol,20.14,81.86,Hyundai
Maruti Vitara Brezza LDi Option,789000.0,2016.0,54566.0,Diesel,24.3,88.5,Maruti
Honda Amaze S i-Dtech,350000.0,2013.0,76000.0,Diesel,25.8,98.6,Honda
Mahindra Bolero 2011-2019 Plus - AC BSII,409999.99999999994,2015.0,89635.0,Diesel,13.6,63.0,Mahindra
Hyundai Verna SX CRDi AT,595000.0,2013.0,87000.0,Diesel,19.08,126.32,Hyundai
Toyota Innova 2.5 GX (Diesel) 8 Seater,900000.0,2014.0,150000.0,Diesel,12.99,100.6,Toyota
Hyundai Creta 1.6 CRDi SX Plus,1275000.0,2017.0,55321.0,Diesel,19.67,126.2,Hyundai
BMW 3 Series 320d Sedan,1250000.0,2012.0,158000.0,Diesel,16.07,181.0,BMW
Maruti Alto K10 2010-2014 VXI,210000.0,2011.0,72715.0,Petrol,20.92,67.1,Maruti
Maruti Swift Dzire VDi,550000.0,2015.0,58000.0,Diesel,19.3,73.9,Maruti
Hyundai i20 1.2 Asta Dual Tone,715000.0,2018.0,22218.0,Petrol,18.6,81.83,Hyundai
Maruti Baleno Delta CVT,850000.0,2020.0,1001.0,Petrol,19.56,81.8,Maruti
Maruti Ciaz VDi Plus SHVS,625000.0,2015.0,55000.0,Diesel,28.09,88.5,Maruti
Tata Tiago 1.05 Revotorq XZ,380000.0,2016.0,50500.0,Diesel,27.28,69.0,Tata
Maruti Swift Dzire AMT VDI,745000.0,2018.0,61000.0,Diesel,28.4,74.02,Maruti
Hyundai Xcent 1.1 CRDi S,400000.0,2014.0,55000.0,Diesel,24.4,71.0,Hyundai
Hyundai Creta 1.4 E Plus,919999.9999999999,2018.0,30000.0,Diesel,22.1,88.7,Hyundai
Hyundai i10 Magna,320000.0,2010.0,76602.0,Petrol,20.36,78.9,Hyundai
Maruti Alto 800 LXI,270000.0,2017.0,70000.0,Petrol,24.7,47.3,Maruti
Ford Freestyle Titanium Diesel BSIV,790000.0,2019.0,25000.0,Diesel,24.4,98.63,Ford
Maruti Swift Dzire VDi,700000.0,2017.0,77000.0,Diesel,19.3,73.9,Maruti
Maruti Swift AMT VDI,695000.0,2018.0,77600.0,Diesel,28.4,74.0,Maruti
Maruti Alto 800 LXI,285000.0,2013.0,45000.0,Petrol,22.74,47.3,Maruti
Ford Ecosport 1.5 DV5 MT Titanium,459999.99999999994,2013.0,233000.0,Diesel,22.7,89.84,Ford
Maruti Swift ZDi,615000.0,2017.0,85000.0,Diesel,22.9,74.0,Maruti
Nissan Micra Active XV S,545000.0,2018.0,14000.0,Petrol,19.49,67.04,Nissan
Volkswagen Polo 1.2 MPI Comfortline,513999.99999999994,2015.0,48900.0,Petrol,16.47,74.0,Volkswagen
Renault Pulse RxL,280000.0,2013.0,110000.0,Diesel,23.08,63.12,Renault
Mahindra Scorpio M2DI,400000.0,2011.0,60000.0,Diesel,13.5,115.0,Mahindra
Mahindra XUV500 W6 2WD,800000.0,2015.0,58230.0,Diesel,15.1,140.0,Mahindra
Maruti Swift Dzire VDi,375000.0,2010.0,80000.0,Diesel,19.3,73.9,Maruti
Maruti Baleno Delta Automatic,660000.0,2018.0,20332.0,Petrol,21.4,83.1,Maruti
Mahindra Bolero 2011-2019 ZLX,675000.0,2017.0,73435.0,Diesel,15.96,62.1,Mahindra
Ford Ecosport 2015-2021 S Diesel BSIV,1135000.0,2018.0,22128.0,Diesel,23.0,98.96,Ford
Maruti Alto 800 LXI Opt BSIV,360000.0,2019.0,21900.0,Petrol,24.7,47.3,Maruti
Volkswagen Vento Diesel Comfortline,525000.0,2013.0,80000.0,Diesel,20.54,103.6,Volkswagen
Honda City 1.5 V MT,350000.0,2008.0,78000.0,Petrol,17.0,118.0,Honda
Maruti Celerio ZXI Optional AMT BSIV,530000.0,2019.0,25000.0,Petrol,23.1,67.04,Maruti
Maruti Vitara Brezza ZDi,925000.0,2018.0,12000.0,Diesel,24.3,88.5,Maruti
Maruti Alto LX BSIII,145000.0,2007.0,100000.0,Petrol,19.7,46.3,Maruti
Hyundai i10 Magna 1.2,330000.0,2009.0,18000.0,Petrol,20.36,78.9,Hyundai
Audi A6 35 TDI,2275000.0,2015.0,100000.0,Diesel,18.53,187.74,Audi
Ford Fiesta Classic 1.4 SXI Duratorq,325000.0,2012.0,120000.0,Diesel,17.8,67.0,Ford
Honda City i DTEC V,500000.0,2015.0,30000.0,Diesel,26.0,98.6,Honda
Honda Amaze VX CVT Diesel BSIV,795000.0,2019.0,10000.0,Diesel,23.8,78.9,Honda
Maruti Swift Dzire VDI,550000.0,2014.0,91000.0,Diesel,23.4,74.0,Maruti
Hyundai Creta 1.4 S,950000.0,2018.0,90000.0,Diesel,22.1,88.7,Hyundai
Maruti Swift LDI,480000.0,2015.0,92000.0,Diesel,22.9,74.0,Maruti
Hyundai Creta 1.6 VTVT AT SX Plus,1095000.0,2016.0,37000.0,Petrol,13.0,121.3,Hyundai
Honda City i DTEC V,690000.0,2015.0,58972.0,Diesel,26.0,98.6,Honda
Tata Bolt Quadrajet XE,425000.0,2018.0,59727.0,Diesel,22.95,74.0,Tata
Maruti Vitara Brezza VDi,780000.0,2017.0,53892.0,Diesel,24.3,88.5,Maruti
Maruti Baleno Alpha,770000.0,2017.0,20000.0,Petrol,21.01,81.8,Maruti
Maruti Baleno Zeta Diesel,790000.0,2019.0,69000.0,Diesel,27.39,74.0,Maruti
Volkswagen Vento Diesel Highline,490000.00000000006,2013.0,66000.0,Diesel,20.54,103.6,Volkswagen
Jeep Compass 2.0 Longitude Option BSIV,1500000.0,2018.0,50000.0,Diesel,17.1,170.0,Jeep
Hyundai i20 2015-2017 Asta 1.4 CRDi,660000.0,2016.0,54000.0,Diesel,22.54,88.73,Hyundai
Maruti Alto K10 VXI,213000.0,2014.0,35000.0,Petrol,23.95,67.05,Maruti
Maruti Swift Dzire VDI,550000.0,2014.0,112000.0,Diesel,23.4,74.0,Maruti
Maruti Alto K10 VXI,300000.0,2016.0,40000.0,Petrol,23.95,67.05,Maruti
Maruti Swift Dzire VDI,700000.0,2018.0,90000.0,Diesel,28.4,74.02,Maruti
Maruti Swift Dzire ZDI,811000.0,2018.0,37000.0,Diesel,28.4,74.02,Maruti
Hyundai Creta 1.6 SX Option Executive Diesel,1500000.0,2018.0,25000.0,Diesel,20.5,126.2,Hyundai
Hyundai Creta 1.4 CRDi S Plus,1100000.0,2017.0,53000.0,Diesel,21.38,88.7,Hyundai
Chevrolet Enjoy TCDi LS 8 Seater,480000.0,2015.0,60000.0,Diesel,18.2,73.8,Chevrolet
Renault Duster 110PS Diesel RxZ AMT,894999.9999999999,2016.0,73000.0,Diesel,19.6,108.45,Renault
Maruti Ciaz VDi Plus SHVS,655000.0,2016.0,115852.0,Diesel,28.09,88.5,Maruti
Maruti Baleno Delta,578000.0,2019.0,13500.0,Petrol,21.01,81.8,Maruti
Tata Safari 2005-2017 DICOR 2.2 EX 4x2,300000.0,2009.0,110000.0,Diesel,11.57,138.1,Tata
Renault KWID 1.0 RXT Optional,325000.0,2016.0,45500.0,Petrol,23.01,67.0,Renault
Volkswagen Vento 1.5 TDI Highline AT,950000.0,2016.0,55000.0,Diesel,22.15,108.6,Volkswagen
Ford Ecosport 2015-2021 1.5 Diesel Titanium BSIV,900000.0,2017.0,45000.0,Diesel,23.0,98.96,Ford
Maruti Celerio VXI AMT BSIV,470000.0,2017.0,9400.0,Petrol,23.1,67.04,Maruti
Tata Nexon 1.5 Revotorq XM,775000.0,2018.0,35000.0,Diesel,21.5,108.5,Tata
Maruti Alto 800 LXI,329000.0,2018.0,18404.0,Petrol,24.7,47.3,Maruti
Maruti Wagon R LXI Minor,150000.0,2009.0,60000.0,Petrol,18.9,67.0,Maruti
BMW X1 sDrive 20d xLine,2700000.0,2016.0,36806.0,Diesel,20.68,188.0,BMW
Ford Ecosport 2015-2021 1.0 Ecoboost Platinum Edition BSIV,950000.0,2017.0,11000.0,Petrol,18.88,123.24,Ford
Mitsubishi Pajero Sport 4X4,1300000.0,2013.0,91001.0,Diesel,13.5,175.56,Mitsubishi
Hyundai i20 1.2 Asta Option,695000.0,2017.0,33000.0,Petrol,18.6,81.83,Hyundai
Hyundai Verna 1.6 SX CRDi (O),520000.0,2012.0,100000.0,Diesel,22.32,126.32,Hyundai
Renault KWID RXT,340000.0,2016.0,15814.0,Petrol,25.17,53.3,Renault
Honda City i DTEC VX,610000.0,2014.0,51000.0,Diesel,25.1,98.6,Honda
Renault KWID RXT,325000.0,2018.0,39000.0,Petrol,25.17,53.3,Renault
Volkswagen Vento Diesel Highline,400000.0,2012.0,116000.0,Diesel,20.54,103.6,Volkswagen
Maruti Swift AMT VDI,650000.0,2018.0,46000.0,Diesel,28.4,74.0,Maruti
Maruti Alto 800 LXI,310000.0,2017.0,60000.0,Petrol,22.74,47.3,Maruti
Renault KWID RXT,400000.0,2018.0,26000.0,Petrol,25.17,53.3,Renault
Renault Lodgy Stepway 110PS RXL 8S,350000.0,2017.0,70000.0,Diesel,19.98,108.5,Renault
Maruti A Star Zxi,245000.00000000003,2010.0,54000.0,Petrol,19.0,66.1,Maruti
Renault KWID RXT,280000.0,2017.0,50000.0,Petrol,25.17,53.3,Renault
Hyundai Grand i10 1.2 Kappa Magna BSIV,509999.99999999994,2018.0,36717.0,Petrol,18.9,81.86,Hyundai
Maruti Baleno Alpha 1.3,894999.9999999999,2017.0,45000.0,Diesel,27.39,74.0,Maruti
Honda Jazz V,641000.0,2017.0,26026.0,Petrol,18.2,88.7,Honda
Maruti Swift Dzire VDi,480000.0,2016.0,65000.0,Diesel,19.3,73.9,Maruti
Jaguar XF 3.0 Litre S Premium Luxury,2500000.0,2013.0,79000.0,Diesel,14.74,270.9,Jaguar
Skoda Superb 1.8 TSI MT,450000.0,2009.0,114447.0,Petrol,13.14,160.0,Skoda
Hyundai Santro Xing GLS,262000.0,2010.0,88290.0,Petrol,17.92,62.1,Hyundai
Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,980000.0000000001,2013.0,100000.0,Diesel,12.99,100.0,Toyota
Mahindra Scorpio VLX 2.2 mHawk BSIII,540000.0,2011.0,87563.0,Diesel,12.05,120.0,Mahindra
Maruti Alto 800 LXI,310000.0,2018.0,20000.0,Petrol,24.7,47.3,Maruti
Maruti Wagon R VXI Optional,380000.0,2015.0,70000.0,Petrol,20.51,67.04,Maruti
Mahindra KUV100 NXT G80 K2,480000.0,2019.0,17000.0,Petrol,18.15,82.0,Mahindra
Maruti SX4 S Cross DDiS 200 Alpha,830000.0000000001,2016.0,57417.0,Diesel,23.65,88.5,Maruti
Ford Ecosport 1.5 DV5 MT Titanium,750000.0,2015.0,16000.0,Diesel,22.7,89.84,Ford
Nissan Terrano XV Premium 110 PS,565000.0,2015.0,130000.0,Diesel,19.01,108.5,Nissan
Hyundai Grand i10 1.2 CRDi Asta,550000.0,2017.0,45000.0,Diesel,24.0,73.97,Hyundai
Maruti Vitara Brezza LDi Option,615000.0,2016.0,60000.0,Diesel,24.3,88.5,Maruti
Tata Safari 2005-2017 DICOR 2.2 EX 4x2 BS IV,270000.0,2011.0,120000.0,Diesel,13.93,138.03,Tata
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,1050000.0,2019.0,3519.0,Diesel,25.1,88.5,Maruti
Hyundai i10 Magna,185000.0,2008.0,82000.0,Petrol,20.36,78.9,Hyundai
Chevrolet Cruze LTZ,380000.0,2011.0,100000.0,Diesel,18.3,147.9,Chevrolet
Ford Aspire 1.2 Ti-VCT Titanium,530000.0,2018.0,50000.0,Petrol,18.16,86.8,Ford
Mahindra XUV500 W10 2WD,1300000.0,2017.0,43000.0,Diesel,16.0,140.0,Mahindra
Ford Freestyle Trend Petrol BSIV,670000.0,2019.0,5000.0,Petrol,19.0,94.68,Ford
Maruti Ciaz ZDi Plus SHVS,780000.0,2016.0,45000.0,Diesel,28.09,88.5,Maruti
Mahindra Bolero SLX,450000.0,2011.0,120000.0,Diesel,13.6,63.0,Mahindra
Maruti Ciaz VDi Plus SHVS,725000.0,2016.0,66000.0,Diesel,28.09,88.5,Maruti
Hyundai i20 1.4 CRDi Sportz,320000.0,2011.0,100000.0,Diesel,23.0,90.0,Hyundai
Volkswagen Ameo 1.2 MPI Highline,525000.0,2016.0,85000.0,Petrol,17.0,73.75,Volkswagen
Tata Safari 2005-2017 DICOR 2.2 EX 4x2,120000.0,2009.0,270000.0,Diesel,11.57,138.1,Tata
Hyundai i10 Era 1.1,240000.0,2010.0,60000.0,Petrol,19.81,68.05,Hyundai
Mahindra Scorpio EX,372000.0,2012.0,120000.0,Diesel,14.0,75.0,Mahindra
Maruti Swift AMT ZDI,825000.0,2019.0,30000.0,Diesel,28.4,74.0,Maruti
Maruti Alto LX,106000.0,2009.0,60000.0,Petrol,19.7,46.3,Maruti
Maruti Swift Vdi BSIII,295000.0,2008.0,96000.0,Diesel,17.8,75.0,Maruti
Honda City 1.5 GXI CVT,365000.0,2008.0,90000.0,Petrol,14.5,100.0,Honda
Honda Mobilio S i DTEC,700000.0,2014.0,120000.0,Diesel,24.2,98.6,Honda
Tata Safari Storme LX,750000.0,2013.0,80000.0,Diesel,14.0,138.1,Tata
Volvo V40 Cross Country D3,1550000.0,2015.0,39000.0,Diesel,23.3,150.0,Volvo
Maruti Baleno Delta Automatic,650000.0,2019.0,10000.0,Petrol,21.4,83.1,Maruti
Audi S4 3.0 TFSi Technology Pack,2600000.0,2013.0,65000.0,Petrol,10.34,328.5,Audi
Ford Figo Diesel ZXI,250000.0,2012.0,76000.0,Diesel,20.0,68.0,Ford
Ford Fiesta 1.4 ZXi TDCi ABS,248000.0,2010.0,90000.0,Diesel,17.8,68.0,Ford
Maruti Ritz ZXI,225000.0,2010.0,73000.0,Petrol,21.1,85.8,Maruti
Hyundai i20 Magna Plus BSIV,650000.0,2018.0,38000.0,Petrol,18.6,81.86,Hyundai
Hyundai i20 1.4 CRDi Asta,475000.0,2012.0,79975.0,Diesel,23.0,90.0,Hyundai
Toyota Etios GD,560000.0,2016.0,81475.0,Diesel,23.59,67.05,Toyota
Maruti Celerio VXI AT,385000.0,2014.0,86000.0,Petrol,23.1,67.04,Maruti
Maruti Baleno Delta 1.3,700000.0,2018.0,35000.0,Diesel,27.39,74.0,Maruti
Toyota Innova Crysta 2016-2020 2.4 VX MT BSIV,1850000.0,2017.0,86032.0,Diesel,13.68,147.8,Toyota
Chevrolet Beat LT,220000.00000000003,2014.0,90000.0,Petrol,18.6,76.8,Chevrolet
